arm,layer,layer_name,query_format,candidate_format,n_concepts,top1_accuracy,top5_accuracy,top1_unique_fraction,top1_max_occurrence,top1_gini,top1_entropy_norm,top5_unique_fraction,top5_max_occurrence,top_hub_concept
lowLR,25,layer_25,feature_listing,pairwise,128,0.046875,0.21875,0.0859375,47,0.9637451171875,0.3719565086765009,0.2421875,121,boa
lowLR,26,layer_26,triplet,pairwise,128,0.1015625,0.328125,0.1328125,28,0.9407958984375,0.4761130067946299,0.375,98,boa
lowLR,26,layer_26,triplet,feature_listing,128,0.0078125,0.71875,0.6171875,5,0.5511474609375,0.8714748710981343,0.9375,18,cart
lowLR,26,layer_26,pairwise,triplet,128,0.15625,0.7265625,0.1640625,75,0.951904296875,0.3679722882846448,0.75,118,pelican
lowLR,26,layer_26,pairwise,feature_listing,128,0.2734375,0.8359375,0.53125,6,0.6312255859375,0.8352422891263599,0.9140625,31,bazooka
lowLR,26,layer_26,feature_listing,triplet,128,0.0234375,0.4609375,0.3359375,55,0.8780517578125,0.47147893988186457,0.9921875,128,pelican
lowLR,26,layer_26,feature_listing,pairwise,128,0.046875,0.21875,0.0859375,38,0.9588623046875,0.3989917862544946,0.2734375,120,boa
lowLR,27,layer_27,triplet,pairwise,128,0.046875,0.3828125,0.0703125,94,0.9803466796875,0.2163276204520026,0.4453125,126,pelican
lowLR,27,layer_27,triplet,feature_listing,128,0.0078125,0.734375,0.6328125,4,0.5286865234375,0.8805148995245962,0.9375,17,bison
lowLR,27,layer_27,pairwise,triplet,128,0.03125,0.421875,0.03125,119,0.99072265625,0.06234955548208871,0.453125,128,pelican
lowLR,27,layer_27,pairwise,feature_listing,128,0.3203125,0.8125,0.4609375,7,0.688720703125,0.8031319097366646,0.890625,40,earwig
lowLR,27,layer_27,feature_listing,triplet,128,0.015625,0.390625,0.1875,82,0.9556884765625,0.2953589683080462,0.9921875,128,pelican
lowLR,27,layer_27,feature_listing,pairwise,128,0.046875,0.171875,0.078125,75,0.975830078125,0.2812529974375295,0.234375,128,pelican
lowLR,28,layer_28,triplet,pairwise,128,0.15625,0.5390625,0.1875,56,0.936279296875,0.4529858639489932,0.625,110,pelican
lowLR,28,layer_28,triplet,feature_listing,128,0.0078125,0.7109375,0.6328125,4,0.5286865234375,0.8805148995245962,0.921875,19,bison
lowLR,28,layer_28,pairwise,triplet,128,0.015625,0.234375,0.015625,123,0.9915771484375,0.03399673590271952,0.2578125,128,pelican
lowLR,28,layer_28,pairwise,feature_listing,128,0.2734375,0.640625,0.421875,13,0.744140625,0.7622593953611398,0.75,68,file
lowLR,28,layer_28,feature_listing,triplet,128,0.0234375,0.3203125,0.3203125,76,0.8905029296875,0.41979682920718037,0.984375,128,pelican
lowLR,28,layer_28,feature_listing,pairwise,128,0.0546875,0.25,0.09375,40,0.9591064453125,0.3986323745180809,0.359375,120,pelican
lowLR,29,layer_29,triplet,pairwise,128,0.078125,0.484375,0.109375,78,0.969482421875,0.3074486210069802,0.546875,116,pelican
lowLR,29,layer_29,triplet,feature_listing,128,0.0078125,0.671875,0.6328125,4,0.5286865234375,0.8805148995245962,0.9296875,18,bison
lowLR,29,layer_29,pairwise,triplet,128,0.015625,0.2578125,0.015625,124,0.99169921875,0.028660332044673522,0.265625,128,pelican
lowLR,29,layer_29,pairwise,feature_listing,128,0.25,0.6796875,0.40625,10,0.7435302734375,0.7647031111813861,0.765625,73,boar
lowLR,29,layer_29,feature_listing,triplet,128,0.015625,0.3515625,0.4375,62,0.8028564453125,0.5399779896733927,1.0,128,pelican
lowLR,29,layer_29,feature_listing,pairwise,128,0.046875,0.2734375,0.0859375,60,0.9693603515625,0.33599621950263414,0.3671875,123,pelican
lowLR,30,layer_30,triplet,pairwise,128,0.0390625,0.3984375,0.0625,102,0.9832763671875,0.17648259219169996,0.421875,124,pelican
lowLR,30,layer_30,triplet,feature_listing,128,0.0,0.6640625,0.6171875,4,0.5426025390625,0.87520810543736,0.921875,18,bison
lowLR,30,layer_30,pairwise,triplet,128,0.015625,0.21875,0.015625,123,0.9915771484375,0.03399673590271952,0.2265625,128,pelican
lowLR,30,layer_30,pairwise,feature_listing,128,0.25,0.640625,0.3828125,9,0.7615966796875,0.7526741211272925,0.7109375,49,boar
lowLR,30,layer_30,feature_listing,triplet,128,0.015625,0.3046875,0.5625,31,0.6767578125,0.69371498005745,1.0,127,pelican
lowLR,30,layer_30,feature_listing,pairwise,128,0.0390625,0.328125,0.078125,94,0.9798583984375,0.21988941140381768,0.4921875,127,pelican
lowLR,31,layer_31,triplet,pairwise,128,0.0625,0.484375,0.1015625,89,0.9752197265625,0.256114860688177,0.53125,113,pelican
lowLR,31,layer_31,triplet,feature_listing,128,0.0,0.6015625,0.6171875,4,0.5426025390625,0.87520810543736,0.9140625,25,bison
lowLR,31,layer_31,pairwise,triplet,128,0.0390625,0.2265625,0.046875,97,0.98681640625,0.1514643410306702,0.25,128,pelican
lowLR,31,layer_31,pairwise,feature_listing,128,0.203125,0.5,0.296875,17,0.8402099609375,0.66860624698942,0.6015625,94,candelabra
lowLR,31,layer_31,feature_listing,triplet,128,0.0234375,0.34375,0.625,24,0.601318359375,0.7692525415482859,1.0,116,drill
lowLR,31,layer_31,feature_listing,pairwise,128,0.1015625,0.5546875,0.1796875,37,0.93359375,0.48896474042631594,0.734375,107,pelican
lowLR,32,layer_32,triplet,pairwise,128,0.265625,0.8203125,0.296875,27,0.85107421875,0.6445369068998943,0.875,53,pelican
lowLR,32,layer_32,triplet,feature_listing,128,0.015625,0.65625,0.6171875,4,0.5474853515625,0.8732713448419253,0.859375,35,axe
lowLR,32,layer_32,pairwise,triplet,128,0.0078125,0.078125,0.0078125,128,0.9921875,-0.0,0.09375,128,pelican
lowLR,32,layer_32,pairwise,feature_listing,128,0.0390625,0.234375,0.046875,118,0.989501953125,0.07934512575127149,0.265625,128,bazooka
lowLR,32,layer_32,feature_listing,triplet,128,0.03125,0.15625,0.140625,61,0.9656982421875,0.3149976737138717,0.65625,128,pelican
lowLR,32,layer_32,feature_listing,pairwise,128,0.203125,0.7421875,0.375,30,0.811279296875,0.6776276347745082,0.8671875,43,fruit
lowrank,0,embedding,triplet,pairwise,128,0.0078125,0.0390625,0.0078125,128,0.9921875,-0.0,0.0390625,128,accordion
lowrank,0,embedding,triplet,feature_listing,128,0.0078125,0.0390625,0.0078125,128,0.9921875,-0.0,0.0390625,128,accordion
lowrank,0,embedding,pairwise,triplet,128,0.0078125,0.0390625,0.0078125,128,0.9921875,-0.0,0.0390625,128,accordion
lowrank,0,embedding,pairwise,feature_listing,128,0.0078125,0.0390625,0.0078125,128,0.9921875,-0.0,0.0390625,128,accordion
lowrank,0,embedding,feature_listing,triplet,128,0.0078125,0.0390625,0.0078125,128,0.9921875,-0.0,0.0390625,128,accordion
lowrank,0,embedding,feature_listing,pairwise,128,0.0078125,0.0390625,0.0078125,128,0.9921875,-0.0,0.0390625,128,accordion
lowrank,1,layer_1,triplet,pairwise,128,0.0234375,0.1484375,0.03125,119,0.990478515625,0.06601803369392238,0.171875,125,parrot
lowrank,1,layer_1,triplet,feature_listing,128,0.03125,0.1328125,0.0625,51,0.9761962890625,0.27757872222369906,0.1484375,128,brussels sprouts
lowrank,1,layer_1,pairwise,triplet,128,0.0234375,0.046875,0.0234375,79,0.9859619140625,0.15059781792986596,0.0546875,128,slingshot
lowrank,1,layer_1,pairwise,feature_listing,128,0.0078125,0.0390625,0.0078125,128,0.9921875,-0.0,0.0390625,128,brussels sprouts
lowrank,1,layer_1,feature_listing,triplet,128,0.0078125,0.0625,0.0234375,116,0.9906005859375,0.06966568834842787,0.109375,127,bee
lowrank,1,layer_1,feature_listing,pairwise,128,0.0234375,0.0703125,0.0234375,124,0.9915771484375,0.032282109386008936,0.0703125,128,parrot
lowrank,2,layer_2,triplet,pairwise,128,0.0234375,0.1796875,0.0234375,119,0.990966796875,0.057496301524949466,0.2421875,128,parrot
lowrank,2,layer_2,triplet,feature_listing,128,0.0078125,0.140625,0.0234375,112,0.9901123046875,0.08367510021810332,0.2265625,125,brussels sprouts
lowrank,2,layer_2,pairwise,triplet,128,0.015625,0.0546875,0.0234375,105,0.9892578125,0.10367938061946047,0.0546875,128,slingshot
lowrank,2,layer_2,pairwise,feature_listing,128,0.0078125,0.0625,0.0078125,128,0.9921875,-0.0,0.0703125,128,brussels sprouts
lowrank,2,layer_2,feature_listing,triplet,128,0.0234375,0.0625,0.03125,91,0.9847412109375,0.18365037943472065,0.109375,128,crow
lowrank,2,layer_2,feature_listing,pairwise,128,0.0234375,0.0546875,0.0234375,90,0.9874267578125,0.13279402544872562,0.0546875,128,parrot
lowrank,3,layer_3,triplet,pairwise,128,0.0390625,0.140625,0.046875,90,0.9853515625,0.17728992463351526,0.1953125,127,parrot
lowrank,3,layer_3,triplet,feature_listing,128,0.015625,0.140625,0.0546875,88,0.9835205078125,0.20200229566032274,0.21875,114,brussels sprouts
lowrank,3,layer_3,pairwise,triplet,128,0.015625,0.0625,0.015625,121,0.9913330078125,0.0437121248162621,0.0625,128,brussels sprouts
lowrank,3,layer_3,pairwise,feature_listing,128,0.0078125,0.0546875,0.0078125,128,0.9921875,-0.0,0.0546875,128,brussels sprouts
lowrank,3,layer_3,feature_listing,triplet,128,0.0390625,0.1171875,0.078125,27,0.95068359375,0.4168779677740639,0.1796875,111,jeans
lowrank,3,layer_3,feature_listing,pairwise,128,0.0546875,0.0859375,0.0546875,81,0.98193359375,0.22579882778695803,0.0859375,128,parrot
lowrank,4,layer_4,triplet,pairwise,128,0.0703125,0.1953125,0.1015625,52,0.97021484375,0.32316149027996954,0.2421875,128,cockroach
lowrank,4,layer_4,triplet,feature_listing,128,0.0703125,0.140625,0.0859375,36,0.9654541015625,0.3527239215086892,0.140625,128,banana
lowrank,4,layer_4,pairwise,triplet,128,0.0234375,0.0546875,0.0234375,120,0.9908447265625,0.05670602739997489,0.0546875,128,brussels sprouts
lowrank,4,layer_4,pairwise,feature_listing,128,0.0078125,0.0546875,0.0078125,128,0.9921875,-0.0,0.0546875,128,brussels sprouts
lowrank,4,layer_4,feature_listing,triplet,128,0.015625,0.0546875,0.015625,64,0.984375,0.14285714285714285,0.0703125,128,bee
lowrank,4,layer_4,feature_listing,pairwise,128,0.015625,0.0703125,0.0234375,106,0.9893798828125,0.10111804234145863,0.078125,128,cello
lowrank,5,layer_5,triplet,pairwise,128,0.125,0.328125,0.1875,39,0.92529296875,0.5103908697287721,0.359375,85,bat
lowrank,5,layer_5,triplet,feature_listing,128,0.0078125,0.078125,0.0078125,128,0.9921875,-0.0,0.078125,128,bus
lowrank,5,layer_5,pairwise,triplet,128,0.0234375,0.0546875,0.0234375,74,0.985107421875,0.16328977840928738,0.0546875,128,slingshot
lowrank,5,layer_5,pairwise,feature_listing,128,0.0078125,0.0703125,0.0078125,128,0.9921875,-0.0,0.0703125,128,bus
lowrank,5,layer_5,feature_listing,triplet,128,0.046875,0.171875,0.046875,113,0.9884033203125,0.1073664751878572,0.171875,128,costume
lowrank,5,layer_5,feature_listing,pairwise,128,0.015625,0.125,0.015625,124,0.99169921875,0.028660332044673522,0.140625,128,costume
lowrank,6,layer_6,triplet,pairwise,128,0.015625,0.0703125,0.015625,66,0.984619140625,0.1427564920517364,0.0859375,128,eggbeater
lowrank,6,layer_6,triplet,feature_listing,128,0.015625,0.0546875,0.015625,127,0.9920654296875,0.0094163446204631,0.0546875,128,bus
lowrank,6,layer_6,pairwise,triplet,128,0.015625,0.0390625,0.015625,109,0.9898681640625,0.08655947080790949,0.046875,128,brussels sprouts
lowrank,6,layer_6,pairwise,feature_listing,128,0.0234375,0.0546875,0.0234375,85,0.9852294921875,0.17524258109463092,0.0546875,128,jeans
lowrank,6,layer_6,feature_listing,triplet,128,0.0390625,0.109375,0.0390625,110,0.9886474609375,0.11383558449472898,0.109375,128,costume
lowrank,6,layer_6,feature_listing,pairwise,128,0.0078125,0.0546875,0.0078125,128,0.9921875,-0.0,0.0546875,128,eggbeater
lowrank,7,layer_7,triplet,pairwise,128,0.15625,0.515625,0.1796875,30,0.9189453125,0.5353223877664796,0.5390625,52,corkscrew
lowrank,7,layer_7,triplet,feature_listing,128,0.0546875,0.3203125,0.0625,84,0.9781494140625,0.25114859729056643,0.328125,125,bagpipe
lowrank,7,layer_7,pairwise,triplet,128,0.0234375,0.28125,0.0390625,109,0.98828125,0.12002104089968132,0.3125,128,brussels sprouts
lowrank,7,layer_7,pairwise,feature_listing,128,0.0234375,0.171875,0.03125,70,0.9814453125,0.21822772128786652,0.1796875,127,bagpipe
lowrank,7,layer_7,feature_listing,triplet,128,0.078125,0.1796875,0.0859375,40,0.9617919921875,0.38341264419425264,0.1875,93,brussels sprouts
lowrank,7,layer_7,feature_listing,pairwise,128,0.0859375,0.2265625,0.109375,47,0.9537353515625,0.4202701177465576,0.25,101,tumbleweed
lowrank,8,layer_8,triplet,pairwise,128,0.203125,0.734375,0.2421875,28,0.8924560546875,0.5885769490649692,0.7890625,45,crowbar
lowrank,8,layer_8,triplet,feature_listing,128,0.1015625,0.2890625,0.1015625,41,0.955078125,0.4183902740910205,0.3203125,64,crowbar
lowrank,8,layer_8,pairwise,triplet,128,0.203125,0.6484375,0.25,15,0.8685302734375,0.6364662681213428,0.6640625,38,brussels sprouts
lowrank,8,layer_8,pairwise,feature_listing,128,0.0703125,0.1875,0.078125,35,0.959228515625,0.39226675950973505,0.1953125,59,bagpipe
lowrank,8,layer_8,feature_listing,triplet,128,0.015625,0.1015625,0.0234375,67,0.984619140625,0.1508466389540381,0.109375,128,costume
lowrank,8,layer_8,feature_listing,pairwise,128,0.0234375,0.1953125,0.0234375,69,0.982177734375,0.2057506556261962,0.2109375,114,belt
lowrank,9,layer_9,triplet,pairwise,128,0.21875,0.7578125,0.2578125,13,0.8663330078125,0.639425021844695,0.8046875,35,banana
lowrank,9,layer_9,triplet,feature_listing,128,0.0625,0.2421875,0.0625,36,0.9659423828125,0.3453803270478706,0.25,99,eggbeater
lowrank,9,layer_9,pairwise,triplet,128,0.1953125,0.609375,0.21875,21,0.87548828125,0.620906208488884,0.625,38,cheetah
lowrank,9,layer_9,pairwise,feature_listing,128,0.0546875,0.125,0.0546875,65,0.975830078125,0.287884174229961,0.1328125,128,bagpipe
lowrank,9,layer_9,feature_listing,triplet,128,0.0703125,0.21875,0.078125,70,0.9759521484375,0.28221304288433097,0.234375,90,fruit
lowrank,9,layer_9,feature_listing,pairwise,128,0.03125,0.234375,0.03125,40,0.9718017578125,0.2825572388380873,0.2734375,109,banana
lowrank,10,layer_10,triplet,pairwise,128,0.28125,0.75,0.3125,17,0.8232421875,0.6898653156504416,0.828125,26,boa
lowrank,10,layer_10,triplet,feature_listing,128,0.125,0.53125,0.1328125,23,0.9405517578125,0.4723418188901106,0.546875,63,blueberry
lowrank,10,layer_10,pairwise,triplet,128,0.25,0.6015625,0.2890625,14,0.8397216796875,0.6741891669783414,0.6796875,32,corkscrew
lowrank,10,layer_10,pairwise,feature_listing,128,0.1015625,0.28125,0.1015625,21,0.9334716796875,0.4869175864883045,0.3203125,72,crowbar
lowrank,10,layer_10,feature_listing,triplet,128,0.078125,0.2109375,0.078125,46,0.968017578125,0.3409087898560971,0.2109375,98,belt
lowrank,10,layer_10,feature_listing,pairwise,128,0.1015625,0.1796875,0.109375,36,0.947021484375,0.449511807010699,0.2265625,76,fern
lowrank,11,layer_11,triplet,pairwise,128,0.171875,0.515625,0.2578125,17,0.8616943359375,0.6461039556124981,0.625,31,boa
lowrank,11,layer_11,triplet,feature_listing,128,0.140625,0.4609375,0.1484375,29,0.941650390625,0.47100158609533216,0.515625,99,crowbar
lowrank,11,layer_11,pairwise,triplet,128,0.1875,0.515625,0.1953125,16,0.885498046875,0.606094702767932,0.6171875,45,corkscrew
lowrank,11,layer_11,pairwise,feature_listing,128,0.0625,0.2578125,0.0703125,60,0.9708251953125,0.3264680385404749,0.3203125,113,crowbar
lowrank,11,layer_11,feature_listing,triplet,128,0.0625,0.1484375,0.0703125,57,0.9661865234375,0.35185886119065485,0.171875,123,barrel
lowrank,11,layer_11,feature_listing,pairwise,128,0.0234375,0.1171875,0.078125,38,0.9627685546875,0.3757498567651781,0.1953125,107,basket
lowrank,12,layer_12,triplet,pairwise,128,0.0703125,0.390625,0.1484375,29,0.9449462890625,0.4546939296043993,0.5,76,pelican
lowrank,12,layer_12,triplet,feature_listing,128,0.125,0.3515625,0.140625,28,0.93603515625,0.49100298932431385,0.390625,88,bed
lowrank,12,layer_12,pairwise,triplet,128,0.0625,0.2109375,0.0703125,48,0.9674072265625,0.35156181120484165,0.2421875,95,brownie
lowrank,12,layer_12,pairwise,feature_listing,128,0.046875,0.28125,0.078125,63,0.9713134765625,0.3222306443716436,0.359375,93,crowbar
lowrank,12,layer_12,feature_listing,triplet,128,0.0078125,0.0625,0.0078125,128,0.9921875,-0.0,0.0625,128,brownie
lowrank,12,layer_12,feature_listing,pairwise,128,0.015625,0.0703125,0.03125,84,0.9825439453125,0.2081607967055297,0.078125,128,file
lowrank,13,layer_13,triplet,pairwise,128,0.03125,0.359375,0.09375,32,0.954833984375,0.4147865373922441,0.4921875,57,boa
lowrank,13,layer_13,triplet,feature_listing,128,0.1796875,0.6328125,0.2109375,20,0.8902587890625,0.5985665404204125,0.65625,46,crowbar
lowrank,13,layer_13,pairwise,triplet,128,0.0625,0.2578125,0.1328125,36,0.951416015625,0.42894151770717975,0.3984375,78,boa
lowrank,13,layer_13,pairwise,feature_listing,128,0.1171875,0.4921875,0.2890625,25,0.856201171875,0.6434413900922019,0.671875,44,crowbar
lowrank,13,layer_13,feature_listing,triplet,128,0.0625,0.140625,0.0703125,36,0.9632568359375,0.3659285163126425,0.1484375,75,cactus
lowrank,13,layer_13,feature_listing,pairwise,128,0.015625,0.09375,0.0234375,67,0.9842529296875,0.16640322927671758,0.15625,128,file
lowrank,14,layer_14,triplet,pairwise,128,0.046875,0.375,0.1015625,31,0.946533203125,0.45033661368093764,0.46875,57,boa
lowrank,14,layer_14,triplet,feature_listing,128,0.109375,0.5078125,0.1640625,22,0.923828125,0.5262067644332785,0.609375,39,costume
lowrank,14,layer_14,pairwise,triplet,128,0.0625,0.2109375,0.078125,38,0.9627685546875,0.37695321675762894,0.3359375,90,corkscrew
lowrank,14,layer_14,pairwise,feature_listing,128,0.109375,0.4921875,0.34375,21,0.815673828125,0.6944702743351285,0.75,32,broccoli
lowrank,14,layer_14,feature_listing,triplet,128,0.0234375,0.125,0.046875,78,0.9832763671875,0.2095372101758697,0.1484375,128,tumbleweed
lowrank,14,layer_14,feature_listing,pairwise,128,0.015625,0.1171875,0.03125,83,0.9833984375,0.19825837939657798,0.1796875,128,file
lowrank,15,layer_15,triplet,pairwise,128,0.109375,0.4296875,0.171875,29,0.9271240234375,0.5159685615257168,0.5625,45,boa
lowrank,15,layer_15,triplet,feature_listing,128,0.0859375,0.4609375,0.1796875,24,0.92333984375,0.5266342406407356,0.53125,39,bear
lowrank,15,layer_15,pairwise,triplet,128,0.0625,0.15625,0.09375,39,0.961669921875,0.3853097717334295,0.203125,89,corkscrew
lowrank,15,layer_15,pairwise,feature_listing,128,0.1015625,0.59375,0.421875,12,0.75537109375,0.7547769359698,0.8046875,28,broccoli
lowrank,15,layer_15,feature_listing,triplet,128,0.0234375,0.1171875,0.03125,69,0.980712890625,0.23415311353446228,0.1328125,128,drill
lowrank,15,layer_15,feature_listing,pairwise,128,0.0234375,0.1640625,0.0546875,70,0.98046875,0.24079993238163128,0.2734375,116,file
lowrank,16,layer_16,triplet,pairwise,128,0.1328125,0.4921875,0.1875,32,0.9091796875,0.5542499848682334,0.5390625,39,boa
lowrank,16,layer_16,triplet,feature_listing,128,0.2109375,0.6328125,0.3828125,12,0.7613525390625,0.7504029895381863,0.7421875,32,bear
lowrank,16,layer_16,pairwise,triplet,128,0.1015625,0.2734375,0.1171875,33,0.9512939453125,0.43489377724514783,0.34375,79,cherry
lowrank,16,layer_16,pairwise,feature_listing,128,0.109375,0.734375,0.484375,5,0.6751708984375,0.8123737344436891,0.859375,19,blouse
lowrank,16,layer_16,feature_listing,triplet,128,0.0625,0.2109375,0.0625,58,0.96630859375,0.3466434097346706,0.2421875,127,drill
lowrank,16,layer_16,feature_listing,pairwise,128,0.0703125,0.3515625,0.15625,32,0.93359375,0.49409632916840923,0.4296875,62,boa
lowrank,17,layer_17,triplet,pairwise,128,0.1015625,0.4453125,0.15625,33,0.9375,0.477820003485882,0.4765625,53,slingshot
lowrank,17,layer_17,triplet,feature_listing,128,0.125,0.671875,0.53125,10,0.6488037109375,0.8235344487294033,0.890625,29,bear
lowrank,17,layer_17,pairwise,triplet,128,0.1328125,0.375,0.15625,28,0.9288330078125,0.5095088783486489,0.4140625,110,cherry
lowrank,17,layer_17,pairwise,feature_listing,128,0.125,0.75,0.484375,5,0.666015625,0.8172448594175733,0.875,28,blueberry
lowrank,17,layer_17,feature_listing,triplet,128,0.046875,0.21875,0.0703125,54,0.970703125,0.3300774935587114,0.34375,108,drill
lowrank,17,layer_17,feature_listing,pairwise,128,0.078125,0.28125,0.1171875,31,0.9464111328125,0.4520994761771941,0.359375,70,boa
lowrank,18,layer_18,triplet,pairwise,128,0.1484375,0.4921875,0.203125,24,0.8975830078125,0.5830823937078745,0.5234375,44,boa
lowrank,18,layer_18,triplet,feature_listing,128,0.0390625,0.8046875,0.609375,4,0.5509033203125,0.8718817103577328,0.96875,23,axe
lowrank,18,layer_18,pairwise,triplet,128,0.203125,0.546875,0.234375,22,0.8856201171875,0.6050324465356591,0.59375,54,cherry
