subject,region,n_concepts,n_voxels,arm,layer,layer_name,rsa_spearman
02,TE2a,90,846,scrambled,19,layer_19,-0.012190026498900266
02,TE2a,90,846,scrambled,20,layer_20,-0.013497801915175855
02,TE2a,90,846,scrambled,21,layer_21,-0.012491927473387867
02,TE2a,90,846,scrambled,22,layer_22,-0.01606237035508858
02,TE2a,90,846,scrambled,23,layer_23,-0.015442125829353975
02,TE2a,90,846,scrambled,24,layer_24,-0.01769038215323843
02,TE2a,90,846,scrambled,25,layer_25,-0.017364914662227122
02,TE2a,90,846,scrambled,26,layer_26,-0.016963965950037407
02,TE2a,90,846,scrambled,27,layer_27,-0.018120028927413358
02,TE2a,90,846,scrambled,28,layer_28,-0.017902830675806045
02,TE2a,90,846,scrambled,29,layer_29,-0.017371106663572458
02,TE2a,90,846,scrambled,30,layer_30,-0.0187445573063775
02,TE2a,90,846,scrambled,31,layer_31,-0.018048538659195708
02,TE2a,90,846,scrambled,32,layer_32,-0.00512592114122403
02,TE2a,90,846,lowLR,0,embedding,-0.004074524612757005
02,TE2a,90,846,lowLR,1,layer_1,-0.018242864911625817
02,TE2a,90,846,lowLR,2,layer_2,-0.01434975483733807
02,TE2a,90,846,lowLR,3,layer_3,-0.008565337665507636
02,TE2a,90,846,lowLR,4,layer_4,-0.0006256388968837151
02,TE2a,90,846,lowLR,5,layer_5,-0.001924383719668321
02,TE2a,90,846,lowLR,6,layer_6,0.0033198067393964566
02,TE2a,90,846,lowLR,7,layer_7,0.0035592254365218517
02,TE2a,90,846,lowLR,8,layer_8,0.0014803928646647715
02,TE2a,90,846,lowLR,9,layer_9,0.002070162126145567
02,TE2a,90,846,lowLR,10,layer_10,0.0007950938442841038
02,TE2a,90,846,lowLR,11,layer_11,0.002435856704453809
02,TE2a,90,846,lowLR,12,layer_12,0.00393539848458594
02,TE2a,90,846,lowLR,13,layer_13,0.0017818141402427897
02,TE2a,90,846,lowLR,14,layer_14,0.0017893544541774445
02,TE2a,90,846,lowLR,15,layer_15,0.003282077336725701
02,TE2a,90,846,lowLR,16,layer_16,-0.0021793001660279396
02,TE2a,90,846,lowLR,17,layer_17,-0.004645566194815355
02,TE2a,90,846,lowLR,18,layer_18,-0.007962018217421629
02,TE2a,90,846,lowLR,19,layer_19,-0.005786268906756715
02,TE2a,90,846,lowLR,20,layer_20,-0.004225733447630939
02,TE2a,90,846,lowLR,21,layer_21,-0.0063178371289238705
02,TE2a,90,846,lowLR,22,layer_22,-0.008166275059194109
02,TE2a,90,846,lowLR,23,layer_23,-0.004944254793077065
02,TE2a,90,846,lowLR,24,layer_24,-0.006362632003384357
02,TE2a,90,846,lowLR,25,layer_25,-0.0038347605300546677
02,TE2a,90,846,lowLR,26,layer_26,-0.0021057295213476675
02,TE2a,90,846,lowLR,27,layer_27,-0.002213563706717235
02,TE2a,90,846,lowLR,28,layer_28,-0.002476810438463465
02,TE2a,90,846,lowLR,29,layer_29,-0.0028960624286736244
02,TE2a,90,846,lowLR,30,layer_30,-0.0020780971456082387
02,TE2a,90,846,lowLR,31,layer_31,-0.0032834256493150175
02,TE2a,90,846,lowLR,32,layer_32,-0.002203320790047442
02,TE2a,90,846,lowrank,0,embedding,-0.004074524612757005
02,TE2a,90,846,lowrank,1,layer_1,-0.01348300391365008
02,TE2a,90,846,lowrank,2,layer_2,-0.011176155394098145
02,TE2a,90,846,lowrank,3,layer_3,-0.007638274504267651
02,TE2a,90,846,lowrank,4,layer_4,0.0011725980194625541
02,TE2a,90,846,lowrank,5,layer_5,0.0011157574346498825
02,TE2a,90,846,lowrank,6,layer_6,0.0033623525582216762
02,TE2a,90,846,lowrank,7,layer_7,0.0045120632610184805
02,TE2a,90,846,lowrank,8,layer_8,0.0055322793552527606
02,TE2a,90,846,lowrank,9,layer_9,0.006357587132492191
02,TE2a,90,846,lowrank,10,layer_10,0.004907263245037484
02,TE2a,90,846,lowrank,11,layer_11,0.005584087397883558
02,TE2a,90,846,lowrank,12,layer_12,0.005834246830056487
02,TE2a,90,846,lowrank,13,layer_13,0.002104140238511715
02,TE2a,90,846,lowrank,14,layer_14,0.002637879434482283
02,TE2a,90,846,lowrank,15,layer_15,0.0013884049947931656
02,TE2a,90,846,lowrank,16,layer_16,-0.004327358632978854
02,TE2a,90,846,lowrank,17,layer_17,-0.004825128816669595
02,TE2a,90,846,lowrank,18,layer_18,-0.00839440869003267
02,TE2a,90,846,lowrank,19,layer_19,-0.004771373398208427
02,TE2a,90,846,lowrank,20,layer_20,-0.003565314698614749
02,TE2a,90,846,lowrank,21,layer_21,-0.006028359198042875
02,TE2a,90,846,lowrank,22,layer_22,-0.007254553296725994
02,TE2a,90,846,lowrank,23,layer_23,-0.004642312162492566
02,TE2a,90,846,lowrank,24,layer_24,-0.005664937025200003
02,TE2a,90,846,lowrank,25,layer_25,-0.0037062167265738315
02,TE2a,90,846,lowrank,26,layer_26,-0.0003996138491025374
02,TE2a,90,846,lowrank,27,layer_27,-0.0008998555656097433
02,TE2a,90,846,lowrank,28,layer_28,-0.000727383446563104
02,TE2a,90,846,lowrank,29,layer_29,0.00010239591653986914
02,TE2a,90,846,lowrank,30,layer_30,0.0010048911337428
02,TE2a,90,846,lowrank,31,layer_31,-0.0014962145227421471
02,TE2a,90,846,lowrank,32,layer_32,-0.004982377780483992
02,TE2a,90,846,taskvec_a0p25,0,embedding,-0.004074524612757005
02,TE2a,90,846,taskvec_a0p25,1,layer_1,-0.016498343999227505
02,TE2a,90,846,taskvec_a0p25,2,layer_2,-0.01396501595080132
02,TE2a,90,846,taskvec_a0p25,3,layer_3,-0.005595077322317922
02,TE2a,90,846,taskvec_a0p25,4,layer_4,-4.3925139988909506e-05
02,TE2a,90,846,taskvec_a0p25,5,layer_5,0.0009099256935367938
02,TE2a,90,846,taskvec_a0p25,6,layer_6,0.003086169833801196
02,TE2a,90,846,taskvec_a0p25,7,layer_7,0.0017012241630370618
02,TE2a,90,846,taskvec_a0p25,8,layer_8,0.0014987060430131777
02,TE2a,90,846,taskvec_a0p25,9,layer_9,0.003657456490566376
02,TE2a,90,846,taskvec_a0p25,10,layer_10,0.0035160728957113036
02,TE2a,90,846,taskvec_a0p25,11,layer_11,0.005759216353998339
02,TE2a,90,846,taskvec_a0p25,12,layer_12,0.004700637983298263
02,TE2a,90,846,taskvec_a0p25,13,layer_13,0.0020951088978261702
02,TE2a,90,846,taskvec_a0p25,14,layer_14,0.0022667415437810407
02,TE2a,90,846,taskvec_a0p25,15,layer_15,0.0002362853367245655
02,TE2a,90,846,taskvec_a0p25,16,layer_16,-0.0027967178679312726
02,TE2a,90,846,taskvec_a0p25,17,layer_17,-0.004065570985415937
02,TE2a,90,846,taskvec_a0p25,18,layer_18,-0.006654648901391148
02,TE2a,90,846,taskvec_a0p25,19,layer_19,-0.002576992977908459
02,TE2a,90,846,taskvec_a0p25,20,layer_20,-0.003078921672940757
02,TE2a,90,846,taskvec_a0p25,21,layer_21,-0.004886677100827785
02,TE2a,90,846,taskvec_a0p25,22,layer_22,-0.005162329877504307
02,TE2a,90,846,taskvec_a0p25,23,layer_23,-0.0008780768988771592
02,TE2a,90,846,taskvec_a0p25,24,layer_24,-0.0021390198411183788
02,TE2a,90,846,taskvec_a0p25,25,layer_25,-0.0006567485293216921
02,TE2a,90,846,taskvec_a0p25,26,layer_26,0.0008638030543374776
02,TE2a,90,846,taskvec_a0p25,27,layer_27,-0.000114405014358455
02,TE2a,90,846,taskvec_a0p25,28,layer_28,0.0003089449644336415
02,TE2a,90,846,taskvec_a0p25,29,layer_29,0.0014360860950527014
02,TE2a,90,846,taskvec_a0p25,30,layer_30,0.001962937838338221
02,TE2a,90,846,taskvec_a0p25,31,layer_31,0.0012886995390767823
02,TE2a,90,846,taskvec_a0p25,32,layer_32,0.0024160687508362625
02,TE2a,90,846,taskvec_a0p5,0,embedding,-0.004074524612757005
02,TE2a,90,846,taskvec_a0p5,1,layer_1,-0.016427179134242135
02,TE2a,90,846,taskvec_a0p5,2,layer_2,-0.017905088697776073
02,TE2a,90,846,taskvec_a0p5,3,layer_3,-0.004750853941113496
02,TE2a,90,846,taskvec_a0p5,4,layer_4,-0.00036796044582118283
02,TE2a,90,846,taskvec_a0p5,5,layer_5,0.002313124580285636
02,TE2a,90,846,taskvec_a0p5,6,layer_6,0.006078353425871475
02,TE2a,90,846,taskvec_a0p5,7,layer_7,0.006211526660067333
02,TE2a,90,846,taskvec_a0p5,8,layer_8,0.005707861671668771
02,TE2a,90,846,taskvec_a0p5,9,layer_9,0.007054766546427931
02,TE2a,90,846,taskvec_a0p5,10,layer_10,0.004869583717603822
02,TE2a,90,846,taskvec_a0p5,11,layer_11,0.006528325760152179
02,TE2a,90,846,taskvec_a0p5,12,layer_12,0.004470253802435306
02,TE2a,90,846,taskvec_a0p5,13,layer_13,0.0011381338570330363
02,TE2a,90,846,taskvec_a0p5,14,layer_14,8.170535188996262e-05
02,TE2a,90,846,taskvec_a0p5,15,layer_15,-0.001944251623104131
02,TE2a,90,846,taskvec_a0p5,16,layer_16,-0.0038900603996779967
02,TE2a,90,846,taskvec_a0p5,17,layer_17,-0.005831799954660607
02,TE2a,90,846,taskvec_a0p5,18,layer_18,-0.007413957356459335
02,TE2a,90,846,taskvec_a0p5,19,layer_19,-0.0036551043220813847
02,TE2a,90,846,taskvec_a0p5,20,layer_20,-0.003102886070569377
02,TE2a,90,846,taskvec_a0p5,21,layer_21,-0.0042480007796078635
02,TE2a,90,846,taskvec_a0p5,22,layer_22,-0.004826971024865195
02,TE2a,90,846,taskvec_a0p5,23,layer_23,-0.0012654967195067158
02,TE2a,90,846,taskvec_a0p5,24,layer_24,-0.0020999727608353998
02,TE2a,90,846,taskvec_a0p5,25,layer_25,-0.0003246395994352711
02,TE2a,90,846,taskvec_a0p5,26,layer_26,0.0001419731313654474
02,TE2a,90,846,taskvec_a0p5,27,layer_27,-0.0006591952179189301
02,TE2a,90,846,taskvec_a0p5,28,layer_28,0.0006407002844930225
02,TE2a,90,846,taskvec_a0p5,29,layer_29,0.0017510420529487437
02,TE2a,90,846,taskvec_a0p5,30,layer_30,0.0030680057207681504
02,TE2a,90,846,taskvec_a0p5,31,layer_31,0.005255562947115507
02,TE2a,90,846,taskvec_a0p5,32,layer_32,0.010843961470830157
02,TE2a,90,846,taskvec_a1p0,0,embedding,-0.004074524612757005
02,TE2a,90,846,taskvec_a1p0,1,layer_1,-0.012531351139730708
02,TE2a,90,846,taskvec_a1p0,2,layer_2,-0.02078240943201929
02,TE2a,90,846,taskvec_a1p0,3,layer_3,-0.0070816382781020105
02,TE2a,90,846,taskvec_a1p0,4,layer_4,-0.005678211123414106
02,TE2a,90,846,taskvec_a1p0,5,layer_5,-0.0053023924323716215
02,TE2a,90,846,taskvec_a1p0,6,layer_6,-0.0015949136941805246
02,TE2a,90,846,taskvec_a1p0,7,layer_7,-0.0003994012722493036
02,TE2a,90,846,taskvec_a1p0,8,layer_8,-0.0015582927546442947
02,TE2a,90,846,taskvec_a1p0,9,layer_9,0.0011860777829801824
02,TE2a,90,846,taskvec_a1p0,10,layer_10,-0.0026145240004226806
02,TE2a,90,846,taskvec_a1p0,11,layer_11,-0.0014221391481344249
02,TE2a,90,846,taskvec_a1p0,12,layer_12,-0.002636619290851426
02,TE2a,90,846,taskvec_a1p0,13,layer_13,-0.007053959763098303
02,TE2a,90,846,taskvec_a1p0,14,layer_14,-0.01066954552512732
02,TE2a,90,846,taskvec_a1p0,15,layer_15,-0.008722464649809587
02,TE2a,90,846,taskvec_a1p0,16,layer_16,-0.008226940906573143
02,TE2a,90,846,taskvec_a1p0,17,layer_17,-0.01080506140107749
02,TE2a,90,846,taskvec_a1p0,18,layer_18,-0.011728328813936357
02,TE2a,90,846,taskvec_a1p0,19,layer_19,-0.009752935242229392
02,TE2a,90,846,taskvec_a1p0,20,layer_20,-0.009307629698391872
02,TE2a,90,846,taskvec_a1p0,21,layer_21,-0.009418075889155787
02,TE2a,90,846,taskvec_a1p0,22,layer_22,-0.010192620762159713
02,TE2a,90,846,taskvec_a1p0,23,layer_23,-0.008876648434727049
02,TE2a,90,846,taskvec_a1p0,24,layer_24,-0.008404168732215988
02,TE2a,90,846,taskvec_a1p0,25,layer_25,-0.006048049829568563
02,TE2a,90,846,taskvec_a1p0,26,layer_26,-0.0072434692257766645
02,TE2a,90,846,taskvec_a1p0,27,layer_27,-0.00811964731647006
02,TE2a,90,846,taskvec_a1p0,28,layer_28,-0.006756744445716605
02,TE2a,90,846,taskvec_a1p0,29,layer_29,-0.006814191939313247
02,TE2a,90,846,taskvec_a1p0,30,layer_30,-0.003912836384353828
02,TE2a,90,846,taskvec_a1p0,31,layer_31,-0.0005514777816998643
02,TE2a,90,846,taskvec_a1p0,32,layer_32,0.0062457059545696254
02,TE2p,90,507,base,0,embedding,0.04573390203827087
02,TE2p,90,507,base,1,layer_1,0.04257726805758691
02,TE2p,90,507,base,2,layer_2,0.05331730111582805
02,TE2p,90,507,base,3,layer_3,0.10928179021600688
02,TE2p,90,507,base,4,layer_4,0.11345797887333899
02,TE2p,90,507,base,5,layer_5,0.11779603172850381
02,TE2p,90,507,base,6,layer_6,0.13586547521039044
02,TE2p,90,507,base,7,layer_7,0.12366039049945773
02,TE2p,90,507,base,8,layer_8,0.09891072444826085
02,TE2p,90,507,base,9,layer_9,0.10278454606849653
02,TE2p,90,507,base,10,layer_10,0.0975033567762452
02,TE2p,90,507,base,11,layer_11,0.087276950491118
02,TE2p,90,507,base,12,layer_12,0.08185175401710151
02,TE2p,90,507,base,13,layer_13,0.08207582421710669
02,TE2p,90,507,base,14,layer_14,0.08571325197060752
02,TE2p,90,507,base,15,layer_15,0.08766556171347861
02,TE2p,90,507,base,16,layer_16,0.08885765347869945
02,TE2p,90,507,base,17,layer_17,0.10587956268592617
02,TE2p,90,507,base,18,layer_18,0.11243204337832059
02,TE2p,90,507,base,19,layer_19,0.12840639757623834
02,TE2p,90,507,base,20,layer_20,0.12417885068740249
02,TE2p,90,507,base,21,layer_21,0.1282268228124724
02,TE2p,90,507,base,22,layer_22,0.1324744600819253
02,TE2p,90,507,base,23,layer_23,0.13516952698629622
02,TE2p,90,507,base,24,layer_24,0.14148385715753767
02,TE2p,90,507,base,25,layer_25,0.14734288544247764
02,TE2p,90,507,base,26,layer_26,0.14964999491973077
02,TE2p,90,507,base,27,layer_27,0.1535163996999334
02,TE2p,90,507,base,28,layer_28,0.15577158681378755
02,TE2p,90,507,base,29,layer_29,0.16002776358310472
02,TE2p,90,507,base,30,layer_30,0.16723852847644688
02,TE2p,90,507,base,31,layer_31,0.16673150821086222
02,TE2p,90,507,base,32,layer_32,0.16884843649752468
02,TE2p,90,507,scrambled,0,embedding,0.04573390203827087
02,TE2p,90,507,scrambled,1,layer_1,0.043903562317514425
02,TE2p,90,507,scrambled,2,layer_2,0.025510264724477115
02,TE2p,90,507,scrambled,3,layer_3,0.049327163344339835
02,TE2p,90,507,scrambled,4,layer_4,0.058081778095016676
02,TE2p,90,507,scrambled,5,layer_5,0.06381762052188997
02,TE2p,90,507,scrambled,6,layer_6,0.0770175464128916
02,TE2p,90,507,scrambled,7,layer_7,0.07683527857312127
02,TE2p,90,507,scrambled,8,layer_8,0.07282724437105226
02,TE2p,90,507,scrambled,9,layer_9,0.06752120245363527
02,TE2p,90,507,scrambled,10,layer_10,0.07082748833381311
02,TE2p,90,507,scrambled,11,layer_11,0.07342750947456249
02,TE2p,90,507,scrambled,12,layer_12,0.06753478869237815
02,TE2p,90,507,scrambled,13,layer_13,0.05715191631654017
02,TE2p,90,507,scrambled,14,layer_14,0.054305325639896825
02,TE2p,90,507,scrambled,15,layer_15,0.04329968938505572
02,TE2p,90,507,scrambled,16,layer_16,0.039234838134802795
02,TE2p,90,507,scrambled,17,layer_17,0.04640208828476989
02,TE2p,90,507,scrambled,18,layer_18,0.04891348318398754
02,TE2p,90,507,scrambled,19,layer_19,0.06483302001317115
02,TE2p,90,507,scrambled,20,layer_20,0.06573254718677035
02,TE2p,90,507,scrambled,21,layer_21,0.07033724501455489
02,TE2p,90,507,scrambled,22,layer_22,0.0722492962879574
02,TE2p,90,507,scrambled,23,layer_23,0.07103472293271863
02,TE2p,90,507,scrambled,24,layer_24,0.07467260591450711
02,TE2p,90,507,scrambled,25,layer_25,0.07408612785827863
02,TE2p,90,507,scrambled,26,layer_26,0.07466533926058123
02,TE2p,90,507,scrambled,27,layer_27,0.0745419727682289
02,TE2p,90,507,scrambled,28,layer_28,0.07726689551256072
02,TE2p,90,507,scrambled,29,layer_29,0.075040561316765
02,TE2p,90,507,scrambled,30,layer_30,0.07563469064532077
02,TE2p,90,507,scrambled,31,layer_31,0.07874137265106991
02,TE2p,90,507,scrambled,32,layer_32,0.07567991123388365
02,TE2p,90,507,lowLR,0,embedding,0.04573390203827087
02,TE2p,90,507,lowLR,1,layer_1,0.04779575390288534
02,TE2p,90,507,lowLR,2,layer_2,0.049387344822843265
02,TE2p,90,507,lowLR,3,layer_3,0.10769292169944002
02,TE2p,90,507,lowLR,4,layer_4,0.12280540676934851
02,TE2p,90,507,lowLR,5,layer_5,0.1317882952498445
02,TE2p,90,507,lowLR,6,layer_6,0.15398184923559782
02,TE2p,90,507,lowLR,7,layer_7,0.1457472103570372
02,TE2p,90,507,lowLR,8,layer_8,0.1322594406496643
02,TE2p,90,507,lowLR,9,layer_9,0.14072226658347478
02,TE2p,90,507,lowLR,10,layer_10,0.13804287768902646
02,TE2p,90,507,lowLR,11,layer_11,0.12940354852150082
02,TE2p,90,507,lowLR,12,layer_12,0.12314222601376142
02,TE2p,90,507,lowLR,13,layer_13,0.12182855112281199
02,TE2p,90,507,lowLR,14,layer_14,0.1179072084887519
02,TE2p,90,507,lowLR,15,layer_15,0.11144765993335837
02,TE2p,90,507,lowLR,16,layer_16,0.10158844821962505
02,TE2p,90,507,lowLR,17,layer_17,0.11991419531457788
02,TE2p,90,507,lowLR,18,layer_18,0.11604463251655384
02,TE2p,90,507,lowLR,19,layer_19,0.13259614165053757
02,TE2p,90,507,lowLR,20,layer_20,0.1307763959914947
02,TE2p,90,507,lowLR,21,layer_21,0.13194950116926701
02,TE2p,90,507,lowLR,22,layer_22,0.13782962219633058
02,TE2p,90,507,lowLR,23,layer_23,0.14003249130726456
02,TE2p,90,507,lowLR,24,layer_24,0.1468404159653802
02,TE2p,90,507,lowLR,25,layer_25,0.15093867148257473
02,TE2p,90,507,lowLR,26,layer_26,0.15147630953977614
02,TE2p,90,507,lowLR,27,layer_27,0.15573481755613053
02,TE2p,90,507,lowLR,28,layer_28,0.15794531216117938
02,TE2p,90,507,lowLR,29,layer_29,0.15799804672506856
02,TE2p,90,507,lowLR,30,layer_30,0.1688395854175275
02,TE2p,90,507,lowLR,31,layer_31,0.16825930309861717
02,TE2p,90,507,lowLR,32,layer_32,0.16819732685877292
02,TE2p,90,507,lowrank,0,embedding,0.04573390203827087
02,TE2p,90,507,lowrank,1,layer_1,0.04369779838430795
02,TE2p,90,507,lowrank,2,layer_2,0.049128673163407584
02,TE2p,90,507,lowrank,3,layer_3,0.10753105638081545
02,TE2p,90,507,lowrank,4,layer_4,0.12255578811924071
02,TE2p,90,507,lowrank,5,layer_5,0.13221511482659087
02,TE2p,90,507,lowrank,6,layer_6,0.15507236102074182
02,TE2p,90,507,lowrank,7,layer_7,0.14791766299224215
02,TE2p,90,507,lowrank,8,layer_8,0.14089458627483054
02,TE2p,90,507,lowrank,9,layer_9,0.14954155793514734
02,TE2p,90,507,lowrank,10,layer_10,0.14952910743214054
02,TE2p,90,507,lowrank,11,layer_11,0.14110993540669253
02,TE2p,90,507,lowrank,12,layer_12,0.13505517147357757
02,TE2p,90,507,lowrank,13,layer_13,0.13273348964755677
02,TE2p,90,507,lowrank,14,layer_14,0.12446764960522416
02,TE2p,90,507,lowrank,15,layer_15,0.11949227565297843
02,TE2p,90,507,lowrank,16,layer_16,0.10555020063005277
02,TE2p,90,507,lowrank,17,layer_17,0.12395871166479301
02,TE2p,90,507,lowrank,18,layer_18,0.11917662144176307
02,TE2p,90,507,lowrank,19,layer_19,0.13578222540733828
02,TE2p,90,507,lowrank,20,layer_20,0.1328175169065519
02,TE2p,90,507,lowrank,21,layer_21,0.1344960134657611
02,TE2p,90,507,lowrank,22,layer_22,0.14043166561916529
02,TE2p,90,507,lowrank,23,layer_23,0.14283588629261132
02,TE2p,90,507,lowrank,24,layer_24,0.15057911884357608
02,TE2p,90,507,lowrank,25,layer_25,0.15285448768258264
02,TE2p,90,507,lowrank,26,layer_26,0.15287804299118787
02,TE2p,90,507,lowrank,27,layer_27,0.15800021209491275
02,TE2p,90,507,lowrank,28,layer_28,0.1604786646802275
02,TE2p,90,507,lowrank,29,layer_29,0.1609012646624768
02,TE2p,90,507,lowrank,30,layer_30,0.1777069828363674
02,TE2p,90,507,lowrank,31,layer_31,0.17823358184109195
02,TE2p,90,507,lowrank,32,layer_32,0.17807630280269637
02,TE2p,90,507,taskvec_a0p25,0,embedding,0.04573390203827087
02,TE2p,90,507,taskvec_a0p25,1,layer_1,0.04826595970554191
02,TE2p,90,507,taskvec_a0p25,2,layer_2,0.058117080796544755
02,TE2p,90,507,taskvec_a0p25,3,layer_3,0.1119844140593915
02,TE2p,90,507,taskvec_a0p25,4,layer_4,0.11529843882045918
02,TE2p,90,507,taskvec_a0p25,5,layer_5,0.12389687421633885
02,TE2p,90,507,taskvec_a0p25,6,layer_6,0.1442894737391195
02,TE2p,90,507,taskvec_a0p25,7,layer_7,0.13208035286995498
02,TE2p,90,507,taskvec_a0p25,8,layer_8,0.11785398936918848
02,TE2p,90,507,taskvec_a0p25,9,layer_9,0.12297528388167711
02,TE2p,90,507,taskvec_a0p25,10,layer_10,0.11647882877162553
02,TE2p,90,507,taskvec_a0p25,11,layer_11,0.10812335825826826
02,TE2p,90,507,taskvec_a0p25,12,layer_12,0.10390912151978418
02,TE2p,90,507,taskvec_a0p25,13,layer_13,0.10204440427476659
02,TE2p,90,507,taskvec_a0p25,14,layer_14,0.10029656507131307
02,TE2p,90,507,taskvec_a0p25,15,layer_15,0.09350226625325214
02,TE2p,90,507,taskvec_a0p25,16,layer_16,0.08879793245884558
02,TE2p,90,507,taskvec_a0p25,17,layer_17,0.10576092070479702
02,TE2p,90,507,taskvec_a0p25,18,layer_18,0.1080786913408767
02,TE2p,90,507,taskvec_a0p25,19,layer_19,0.12567978766658278
02,TE2p,90,507,taskvec_a0p25,20,layer_20,0.12000814270219154
02,TE2p,90,507,taskvec_a0p25,21,layer_21,0.12170398108681696
02,TE2p,90,507,taskvec_a0p25,22,layer_22,0.1261439320401439
02,TE2p,90,507,taskvec_a0p25,23,layer_23,0.12825922490470615
02,TE2p,90,507,taskvec_a0p25,24,layer_24,0.13429335113718652
02,TE2p,90,507,taskvec_a0p25,25,layer_25,0.13855114072596839
02,TE2p,90,507,taskvec_a0p25,26,layer_26,0.14044051576516925
02,TE2p,90,507,taskvec_a0p25,27,layer_27,0.14472505884208556
02,TE2p,90,507,taskvec_a0p25,28,layer_28,0.1475944546439927
02,TE2p,90,507,taskvec_a0p25,29,layer_29,0.14985785678847213
02,TE2p,90,507,taskvec_a0p25,30,layer_30,0.1582044033703623
02,TE2p,90,507,taskvec_a0p25,31,layer_31,0.15717790168866366
02,TE2p,90,507,taskvec_a0p25,32,layer_32,0.15018437651622707
02,TE2p,90,507,taskvec_a0p5,0,embedding,0.04573390203827087
02,TE2p,90,507,taskvec_a0p5,1,layer_1,0.05283152228408502
02,TE2p,90,507,taskvec_a0p5,2,layer_2,0.059539173618616256
02,TE2p,90,507,taskvec_a0p5,3,layer_3,0.1084356405672185
02,TE2p,90,507,taskvec_a0p5,4,layer_4,0.11177252518555171
02,TE2p,90,507,taskvec_a0p5,5,layer_5,0.12236502654527302
02,TE2p,90,507,taskvec_a0p5,6,layer_6,0.1444831906543833
02,TE2p,90,507,taskvec_a0p5,7,layer_7,0.1366615590874708
02,TE2p,90,507,taskvec_a0p5,8,layer_8,0.1266298842210256
02,TE2p,90,507,taskvec_a0p5,9,layer_9,0.13030668371084714
02,TE2p,90,507,taskvec_a0p5,10,layer_10,0.12578089803487663
02,TE2p,90,507,taskvec_a0p5,11,layer_11,0.12129039694096602
02,TE2p,90,507,taskvec_a0p5,12,layer_12,0.11970567479382908
02,TE2p,90,507,taskvec_a0p5,13,layer_13,0.11484067997163525
02,TE2p,90,507,taskvec_a0p5,14,layer_14,0.11131316808755706
02,TE2p,90,507,taskvec_a0p5,15,layer_15,0.10159332123576767
02,TE2p,90,507,taskvec_a0p5,16,layer_16,0.09404718796305574
02,TE2p,90,507,taskvec_a0p5,17,layer_17,0.10765306746223013
02,TE2p,90,507,taskvec_a0p5,18,layer_18,0.10587444384277227
02,TE2p,90,507,taskvec_a0p5,19,layer_19,0.12283646279057657
02,TE2p,90,507,taskvec_a0p5,20,layer_20,0.11589157027067577
02,TE2p,90,507,taskvec_a0p5,21,layer_21,0.11667755712082481
02,TE2p,90,507,taskvec_a0p5,22,layer_22,0.12035022798708732
02,TE2p,90,507,taskvec_a0p5,23,layer_23,0.1211791613391461
02,TE2p,90,507,taskvec_a0p5,24,layer_24,0.12564813034052993
02,TE2p,90,507,taskvec_a0p5,25,layer_25,0.12873707674932805
02,TE2p,90,507,taskvec_a0p5,26,layer_26,0.13016911006106988
02,TE2p,90,507,taskvec_a0p5,27,layer_27,0.1352364261175202
02,TE2p,90,507,taskvec_a0p5,28,layer_28,0.14027716932012174
02,TE2p,90,507,taskvec_a0p5,29,layer_29,0.1401446851861118
02,TE2p,90,507,taskvec_a0p5,30,layer_30,0.14850297972132076
